id,key,value,type
10601321,reviewed,no,tiger
10601355,highway,residential,regular
10601355,name,Katie Lane,regular
10601355,cfcc,A41,tiger
10601355,county,"Stanislaus, CA",tiger
10601355,name_base,Katie,tiger
10601355,name_type,Ln,tiger
10601355,reviewed,no,tiger
10601359,highway,residential,regular
10601359,name,Laurel Circle,regular
10601359,cfcc,A41,tiger
10601359,county,"Stanislaus, CA",tiger
10601359,name_base,Laurel,tiger
10601359,name_type,Cir,tiger
10601359,reviewed,no,tiger
10601360,highway,residential,regular
10601360,name,Laurel Circle,regular
10601360,cfcc,A41,tiger
10601360,county,"Stanislaus, CA",tiger
10601360,name_base,Laurel,tiger
10601360,name_type,Cir,tiger
10601360,reviewed,no,tiger
10601361,highway,residential,regular
10601361,name,Laurel Circle,regular
10601361,cfcc,A41,tiger
10601361,county,"Stanislaus, CA",tiger
10601361,name_base,Laurel,tiger
10601361,name_type,Cir,tiger
10601361,reviewed,no,tiger
10601378,highway,residential,regular
10601378,name,San Martin Drive,regular
10601378,cfcc,A41,tiger
10601378,county,"Stanislaus, CA",tiger
10601378,name_base,San Martin,tiger
10601378,name_type,Dr,tiger
10601378,reviewed,no,tiger
10601415,highway,residential,regular
10601415,name,Shamam Lane,regular
10601415,cfcc,A41,tiger
10601415,county,"Stanislaus, CA",tiger
10601415,name_base,Shamam,tiger
10601415,name_type,Ln,tiger
10601415,reviewed,no,tiger
10601453,highway,residential,regular
10601453,name,Delaine Court,regular
10601453,cfcc,A41,tiger
10601453,county,"Stanislaus, CA",tiger
10601453,name_base,Delaine,tiger
10601453,name_type,Ct,tiger
10601453,reviewed,no,tiger
10601464,highway,residential,regular
10601464,name,Wyndmoor Court,regular
10601464,cfcc,A41,tiger
10601464,county,"Stanislaus, CA",tiger
10601464,name_base,Wyndmoor,tiger
10601464,name_type,Ct,tiger
10601464,reviewed,no,tiger
10601468,highway,residential,regular
10601468,name,Tevose Drive,regular
10601468,cfcc,A41,tiger
10601468,county,"Stanislaus, CA",tiger
10601468,name_base,Tevose,tiger
10601468,name_type,Dr,tiger
10601468,reviewed,no,tiger
10601468,separated,no,tiger
10601468,source,tiger_import_dch_v0.6_20070809,tiger
10601468,tlid,102624206,tiger
10601498,highway,residential,regular
10601498,name,Vaughn Street,regular
10601498,cfcc,A41,tiger
10601498,county,"Stanislaus, CA",tiger
10601498,name_base,Vaughn,tiger
10601498,name_type,St,tiger
10601498,reviewed,no,tiger
10601508,highway,residential,regular
10601508,name,Blaker Road,regular
10601508,cfcc,A41,tiger
10601508,county,"Stanislaus, CA",tiger
10601508,name_base,Blaker,tiger
10601508,name_type,Rd,tiger
10601508,reviewed,no,tiger
10601509,highway,residential,regular
10601509,name,Blaker Road,regular
10601509,cfcc,A41,tiger
10601509,county,"Stanislaus, CA",tiger
10601509,name_base,Blaker,tiger
10601509,name_type,Rd,tiger
10601509,reviewed,no,tiger
10601515,highway,residential,regular
10601515,name,O'Leary Court,regular
10601515,name_1,O Leary Court,regular
10601515,cfcc,A41,tiger
10601515,county,"Stanislaus, CA",tiger
10601515,name_base,O'Leary,tiger
10601515,name_base_1,O Leary,tiger
10601515,name_type,Ct,tiger
10601515,name_type_1,Ct,tiger
10601515,reviewed,no,tiger
10601529,highway,residential,regular
10601529,name,Soda Canyon Drive,regular
10601529,cfcc,A41,tiger
10601529,county,"Stanislaus, CA",tiger
10601529,name_base,Soda Canyon,tiger
10601529,name_type,Dr,tiger
10601529,reviewed,no,tiger
10601538,highway,residential,regular
10601538,name,Gatsby Court,regular
10601538,cfcc,A41,tiger
10601538,county,"Stanislaus, CA",tiger
10601538,name_base,Gatsby,tiger
10601538,name_type,Ct,tiger
10601538,reviewed,no,tiger
10601550,highway,residential,regular
10601550,name,Moon River Way,regular
10601550,cfcc,A41,tiger
10601550,county,"Stanislaus, CA",tiger
10601550,name_base,Moon River,tiger
10601550,name_type,Way,tiger
10601550,reviewed,no,tiger
10601572,highway,residential,regular
10601572,name,West Service Road,regular
10601572,cfcc,A41,tiger
10601572,county,"Stanislaus, CA",tiger
10601572,name_direction_prefix,W,tiger
10601572,name_type,Service Road,tiger
10601572,reviewed,no,tiger
10601594,highway,residential,regular
10601594,name,Ridlon Court,regular
10601594,cfcc,A41,tiger
10601594,county,"Stanislaus, CA",tiger
10601594,name_base,Ridlon,tiger
10601594,name_type,Ct,tiger
10601594,reviewed,no,tiger
10601622,highway,residential,regular
10601622,name,9th Street,regular
10601622,cfcc,A41,tiger
10601622,county,"Stanislaus, CA",tiger
10601622,name_base,9th,tiger
10601622,name_type,St,tiger
10601622,reviewed,no,tiger
10601653,highway,residential,regular
10601653,name,Atteboro Court,regular
10601653,cfcc,A41,tiger
10601653,county,"Stanislaus, CA",tiger
10601653,name_base,Atteboro,tiger
10601653,name_type,Ct,tiger
10601653,reviewed,no,tiger
10601667,highway,residential,regular
10601667,name,Alpine Spring Court,regular
10601667,cfcc,A41,tiger
10601667,county,"Stanislaus, CA",tiger
10601667,name_base,Alpine Spring,tiger
10601667,name_type,Ct,tiger
10601667,reviewed,no,tiger
10601671,highway,residential,regular
10601671,name,Ridgeway Drive,regular
10601671,cfcc,A41,tiger
10601671,county,"Stanislaus, CA",tiger
10601671,name_base,Ridgeway,tiger
10601671,name_type,Dr,tiger
10601671,reviewed,no,tiger
10601681,highway,residential,regular
10601681,name,Fox River Way,regular
10601681,cfcc,A41,tiger
10601681,county,"Stanislaus, CA",tiger
10601681,name_base,Fox River,tiger
10601681,name_type,Way,tiger
10601681,reviewed,no,tiger
10601702,highway,tertiary,regular
10601702,name,West Whitmore Avenue,regular
10601702,cfcc,A41,tiger
10601702,county,"Stanislaus, CA",tiger
10601702,name_base,Whitmore,tiger
10601702,name_direction_prefix,W,tiger
10601702,name_type,Ave,tiger
10601702,reviewed,no,tiger
10601707,highway,residential,regular
10601707,name,Magnolia Street,regular
10601707,cfcc,A41,tiger
10601707,county,"Stanislaus, CA",tiger
10601707,name_base,Magnolia,tiger
10601707,name_type,St,tiger
10601707,reviewed,no,tiger
10601714,highway,residential,regular
10601714,name,Linden Drive,regular
10601714,cfcc,A41,tiger
10601714,county,"Stanislaus, CA",tiger
10601714,name_base,Linden,tiger
10601714,name_type,Dr,tiger
10601714,reviewed,no,tiger
10601714,separated,no,tiger
10601714,source,tiger_import_dch_v0.6_20070809,tiger
10601714,tlid,102609463,tiger
10601723,highway,residential,regular
10601723,name,Twilight Drive,regular
10601723,cfcc,A41,tiger
10601723,county,"Stanislaus, CA",tiger
10601723,name_base,Twilight,tiger
10601723,name_type,Dr,tiger
10601723,reviewed,no,tiger
10601736,highway,residential,regular
10601736,name,Atlantic Drive,regular
10601736,cfcc,A41,tiger
10601736,county,"Stanislaus, CA",tiger
10601736,name_base,Atlantic,tiger
10601736,name_type,Dr,tiger
10601736,reviewed,no,tiger
10601737,highway,residential,regular
10601737,name,Atlantic Drive,regular
10601737,cfcc,A41,tiger
10601737,county,"Stanislaus, CA",tiger
10601737,name_base,Atlantic,tiger
10601737,name_type,Dr,tiger
10601737,reviewed,no,tiger
10601738,highway,residential,regular
10601738,name,Sweet Gum Drive,regular
10601738,cfcc,A41,tiger
10601738,county,"Stanislaus, CA",tiger
10601738,name_base,Sweet Gum,tiger
10601738,name_type,Dr,tiger
10601738,reviewed,no,tiger
10601747,highway,residential,regular
10601747,name,Hale Aloha Way,regular
10601747,cfcc,A41,tiger
10601747,county,"Stanislaus, CA",tiger
10601747,name_base,Hale Aloha,tiger
10601747,name_type,Way,tiger
10601747,reviewed,no,tiger
10601760,highway,residential,regular
10601760,name,Saint Augustine Court,regular
10601760,cfcc,A41,tiger
10601760,county,"Stanislaus, CA",tiger
10601760,name_base,St Augustine,tiger
10601760,name_type,Ct,tiger
10601760,reviewed,no,tiger
10601760,separated,no,tiger
10601760,source,tiger_import_dch_v0.6_20070809,tiger
10601760,tlid,102644128,tiger
10601774,highway,residential,regular
10601774,name,Billy Court,regular
10601774,cfcc,A41,tiger
10601774,county,"Stanislaus, CA",tiger
10601774,name_base,Billy,tiger
10601774,name_type,Ct,tiger
10601774,reviewed,no,tiger
10601774,separated,no,tiger
10601774,source,tiger_import_dch_v0.6_20070809,tiger
10601774,tlid,102641910:102643231:102641909,tiger
10601800,highway,residential,regular
10601800,name,River Creek Drive,regular
10601800,cfcc,A41,tiger
10601800,county,"Stanislaus, CA",tiger
10601800,name_base,River Creek,tiger
10601800,name_type,Dr,tiger
10601800,reviewed,no,tiger
10601824,highway,residential,regular
10601824,name,Arvig Court,regular
10601824,name_1,Aarvig Court,regular
10601824,cfcc,A41,tiger
10601824,county,"Stanislaus, CA",tiger
10601824,name_base,Arvig,tiger
10601824,name_base_1,Aarvig,tiger
10601824,name_type,Ct,tiger
10601824,name_type_1,Ct,tiger
10601824,reviewed,no,tiger
10601830,highway,residential,regular
10601830,name,Foundry Court,regular
10601830,cfcc,A41,tiger
10601830,county,"Stanislaus, CA",tiger
10601830,name_base,Foundry,tiger
10601830,name_type,Ct,tiger
10601830,reviewed,no,tiger
10601885,highway,residential,regular
10601885,name,Buenaventura Drive,regular
10601885,cfcc,A41,tiger
10601885,county,"Stanislaus, CA",tiger
10601885,name_base,Buenaventura,tiger
10601885,name_type,Dr,tiger
10601885,reviewed,no,tiger
10601950,highway,residential,regular
10601950,name,Walpole Place,regular
10601950,cfcc,A41,tiger
10601950,county,"Stanislaus, CA",tiger
10601950,name_base,Walpole,tiger
10601950,name_type,Pl,tiger
10601950,reviewed,no,tiger
10601951,highway,residential,regular
10601951,name,Algen Court,regular
10601951,cfcc,A41,tiger
10601951,county,"Stanislaus, CA",tiger
10601951,name_base,Algen,tiger
10601951,name_type,Ct,tiger
10601951,reviewed,no,tiger
10601956,highway,residential,regular
10601956,name,Soda Canyon Court,regular
10601956,cfcc,A41,tiger
10601956,county,"Stanislaus, CA",tiger
10601956,name_base,Soda Canyon,tiger
10601956,name_type,Ct,tiger
10601956,reviewed,no,tiger
10601977,highway,residential,regular
10601977,name,Fall River Drive,regular
10601977,cfcc,A41,tiger
10601977,county,"Stanislaus, CA",tiger
10601977,name_base,Fall River,tiger
10601977,name_type,Dr,tiger
10601977,reviewed,no,tiger
10601980,highway,residential,regular
10601980,name,Alma Court,regular
10601980,cfcc,A41,tiger
10601980,county,"Stanislaus, CA",tiger
10601980,name_base,Alma,tiger
10601980,name_type,Ct,tiger
10601980,reviewed,no,tiger
10601980,separated,no,tiger
10601980,source,tiger_import_dch_v0.6_20070809,tiger
10601980,tlid,102644131,tiger
10601993,highway,residential,regular
10601993,name,Honeylocust Drive,regular
10601993,cfcc,A41,tiger
10601993,county,"Stanislaus, CA",tiger
10601993,name_base,Honeylocust,tiger
10601993,name_type,Dr,tiger
10601993,reviewed,no,tiger
10602006,highway,residential,regular
10602006,name,Sanko Avenue,regular
10602006,cfcc,A41,tiger
10602006,county,"Stanislaus, CA",tiger
10602006,name_base,Sanko,tiger
10602006,name_type,Ave,tiger
10602006,reviewed,no,tiger
10602044,highway,residential,regular
10602044,name,Graham Lane,regular
10602044,cfcc,A41,tiger
10602044,county,"Stanislaus, CA",tiger
10602044,name_base,Graham,tiger
10602044,name_type,Ln,tiger
10602044,reviewed,no,tiger
10602050,highway,residential,regular
10602050,name,Cartwright Court,regular
10602050,cfcc,A41,tiger
10602050,county,"Stanislaus, CA",tiger
10602050,name_base,Cartwright,tiger
10602050,name_type,Ct,tiger
10602050,reviewed,no,tiger
10602051,highway,residential,regular
10602051,name,Ridgeway Court,regular
10602051,cfcc,A41,tiger
10602051,county,"Stanislaus, CA",tiger
10602051,name_base,Ridgeway,tiger
10602051,name_type,Ct,tiger
10602051,reviewed,no,tiger
10602068,highway,residential,regular
10602068,name,Angel Lane,regular
10602068,cfcc,A41,tiger
10602068,county,"Stanislaus, CA",tiger
10602068,name_base,Angel,tiger
10602068,name_type,Ln,tiger
10602068,reviewed,no,tiger
10602073,highway,residential,regular
10602073,name,Dallas Street,regular
10602073,cfcc,A41,tiger
10602073,county,"Stanislaus, CA",tiger
10602073,name_base,Dallas,tiger
10602073,name_type,St,tiger
10602073,reviewed,no,tiger
10602073,separated,no,tiger
10602073,source,tiger_import_dch_v0.6_20070809,tiger
10602073,tlid,102610961:102610974:102610982,tiger
10602096,highway,residential,regular
10602096,name,Estrellita Court,regular
10602096,cfcc,A41,tiger
10602096,county,"Stanislaus, CA",tiger
10602096,name_base,Estrellita,tiger
10602096,name_type,Ct,tiger
10602096,reviewed,no,tiger
10602096,separated,no,tiger
10602096,source,tiger_import_dch_v0.6_20070809,tiger
10602096,tlid,102643481,tiger
10602109,highway,residential,regular
10602109,name,Standish Court,regular
10602109,cfcc,A41,tiger
10602109,county,"Stanislaus, CA",tiger
10602109,name_base,Standish,tiger
10602109,name_type,Ct,tiger
10602109,reviewed,no,tiger
10602168,highway,residential,regular
10602168,name,Stonum Road,regular
10602168,cfcc,A41,tiger
10602168,county,"Stanislaus, CA",tiger
10602168,name_base,Stonum,tiger
10602168,name_type,Rd,tiger
10602168,reviewed,no,tiger
10602199,highway,residential,regular
10602199,name,River Springs Way,regular
10602199,cfcc,A41,tiger
10602199,county,"Stanislaus, CA",tiger
10602199,name_base,River Springs,tiger
10602199,name_type,Way,tiger
10602199,reviewed,no,tiger
10602202,highway,residential,regular
10602202,name,Gideon Way,regular
10602202,cfcc,A41,tiger
10602202,county,"Stanislaus, CA",tiger
10602202,name_base,Gideon,tiger
10602202,name_type,Way,tiger
10602202,reviewed,no,tiger
10602203,highway,residential,regular
10602203,name,Gideon Way,regular
10602203,cfcc,A41,tiger
10602203,county,"Stanislaus, CA",tiger
10602203,name_base,Gideon,tiger
10602203,name_type,Way,tiger
10602203,reviewed,no,tiger
10602209,highway,residential,regular
10602209,name,Vickinell Place,regular
10602209,cfcc,A41,tiger
10602209,county,"Stanislaus, CA",tiger
10602209,name_base,Vickinell,tiger
10602209,name_type,Pl,tiger
10602209,reviewed,no,tiger
10602211,highway,residential,regular
10602211,name,Cyrus Hall Drive,regular
10602211,cfcc,A41,tiger
10602211,county,"Stanislaus, CA",tiger
10602211,name_base,Cyrus Hall,tiger
10602211,name_type,Dr,tiger
10602211,reviewed,no,tiger
10602230,highway,residential,regular
10602230,name,Chicago Avenue,regular
10602230,cfcc,A41,tiger
10602230,county,"Stanislaus, CA",tiger
10602230,name_base,Chicago,tiger
10602230,name_type,Ave,tiger
10602230,reviewed,no,tiger
10602230,separated,no,tiger
10602230,source,tiger_import_dch_v0.6_20070809,tiger
10602230,tlid,102592149,tiger
10602270,highway,residential,regular
10602270,name,El Sereno Court,regular
10602270,cfcc,A41,tiger
10602270,county,"Stanislaus, CA",tiger
10602270,name_base,El Sereno,tiger
10602270,name_type,Ct,tiger
10602270,reviewed,no,tiger
10602270,separated,no,tiger
10602270,source,tiger_import_dch_v0.6_20070809,tiger
10602270,tlid,102643479,tiger
10602279,highway,residential,regular
10602279,name,Woodview Drive,regular
10602279,cfcc,A41,tiger
10602279,county,"Stanislaus, CA",tiger
10602279,name_base,Woodview,tiger
10602279,name_type,Dr,tiger
10602279,reviewed,no,tiger
10602281,highway,residential,regular
10602281,name,Desiree Court,regular
10602281,cfcc,A41,tiger
10602281,county,"Stanislaus, CA",tiger
10602281,name_base,Desiree,tiger
10602281,name_type,Ct,tiger
10602281,reviewed,no,tiger
10602281,separated,no,tiger
10602281,source,tiger_import_dch_v0.6_20070809,tiger
